latitude,longitude,presence,bio1,bio2,bio3,bio4,bio12
62.39569383490001,9.370693686999997,true,-21,58,230,6769,500
62.44569383470001,9.370693686999997,true,0,57,229,6786,433
62.195693835700006,9.379027020299997,true,-16,59,228,6944,535
62.21236050230001,9.379027020299997,true,-7,59,228,6963,405
62.237360502200005,9.379027020299997,true,-17,59,229,6914,454
62.25402716880001,9.379027020299997,true,-16,58,229,6903,428
62.26236050210001,9.379027020299997,true,-17,58,229,6896,425
62.27069383540001,9.379027020299997,true,-11,58,229,6907,415
62.29569383530001,9.379027020299997,true,-22,58,230,6854,524
62.429027168100006,9.379027020299997,true,-16,58,230,6756,514
62.52069383440001,9.379027020299997,true,-13,57,231,6667,689
62.21236050230001,9.387360353599997,true,-7,59,228,6966,395
62.229027168900004,9.387360353599997,true,-13,59,228,6931,446
62.25402716880001,9.387360353599997,true,-15,58,229,6912,425
62.26236050210001,9.387360353599997,true,-15,58,229,6905,413
62.287360502000006,9.387360353599997,true,-17,58,229,6880,495
62.29569383530001,9.387360353599997,true,-22,58,230,6858,525
62.39569383490001,9.387360353599997,true,-21,58,230,6771,469
62.44569383470001,9.387360353599997,true,0,57,229,6793,426
61.94569383670001,9.395693686899998,true,-11,59,226,7069,534
62.12069383600001,9.395693686899998,true,-29,59,229,6942,550
62.187360502400004,9.395693686899998,true,-7,59,228,6984,493
62.20402716900001,9.395693686899998,true,-13,59,228,6950,472
62.229027168900004,9.395693686899998,true,-10,59,228,6945,433
62.245693835500006,9.395693686899998,true,-14,59,229,6920,438
62.25402716880001,9.395693686899998,true,-15,59,229,6914,428
62.27069383540001,9.395693686899998,true,-10,58,229,6913,403
62.279027168700004,9.395693686899998,true,-12,58,229,6904,439
62.287360502000006,9.395693686899998,true,-16,58,229,6884,488
62.30402716860001,9.395693686899998,true,-24,58,230,6846,521
62.31236050190001,9.395693686899998,true,-26,58,230,6832,493
62.329027168500005,9.395693686899998,true,-17,58,230,6847,410
62.337360501800006,9.395693686899998,true,-16,58,229,6846,472
62.39569383490001,9.395693686899998,true,-24,58,231,6767,496
62.40402716820001,9.395693686899998,true,-21,58,230,6767,508
62.429027168100006,9.395693686899998,true,-17,58,230,6757,530
62.245693835500006,9.404027020199997,true,-12,59,228,6929,438
62.25402716880001,9.404027020199997,true,-14,59,229,6918,435
62.27069383540001,9.404027020199997,true,-9,58,229,6918,401
62.287360502000006,9.404027020199997,true,-15,58,229,6891,480
62.29569383530001,9.404027020199997,true,-20,58,229,6868,504
62.40402716820001,9.404027020199997,true,-25,58,231,6761,538
62.412360501500004,9.404027020199997,true,-19,58,230,6769,516
62.43736050140001,9.404027020199997,true,-18,58,230,6748,548
62.504027167800004,9.404027020199997,true,-26,57,231,6654,773
60.3123605099,9.412360353499997,true,-10,64,241,6954,999
62.11236050270001,9.412360353499997,true,-21,59,228,6975,474
62.187360502400004,9.412360353499997,true,-8,59,228,6981,501
62.245693835500006,9.412360353499997,true,-10,59,228,6939,435
62.25402716880001,9.412360353499997,true,-14,59,229,6919,437
62.29569383530001,9.412360353499997,true,-18,58,229,6874,495
62.30402716860001,9.412360353499997,true,-21,58,230,6860,488
62.40402716820001,9.412360353499997,true,-26,58,231,6756,552
62.20402716900001,9.420693686799996,true,-15,59,228,6950,491
62.25402716880001,9.420693686799996,true,-13,59,229,6925,425
62.26236050210001,9.420693686799996,true,-9,59,228,6930,406
62.287360502000006,9.420693686799996,true,-13,58,229,6902,465
62.29569383530001,9.420693686799996,true,-16,58,229,6884,492
62.30402716860001,9.420693686799996,true,-20,58,230,6864,487
62.31236050190001,9.420693686799996,true,-19,58,230,6862,447
62.337360501800006,9.420693686799996,true,-20,58,230,6839,542
62.40402716820001,9.420693686799996,true,-27,58,231,6757,548
62.412360501500004,9.420693686799996,true,-20,58,231,6772,516
62.429027168100006,9.420693686799996,true,-19,58,231,6756,549
62.43736050140001,9.420693686799996,true,-18,58,231,6749,547
62.20402716900001,9.429027020099998,true,-15,59,228,6952,501
62.25402716880001,9.429027020099998,true,-8,59,228,6944,403
62.27069383540001,9.429027020099998,true,-7,59,228,6933,404
62.279027168700004,9.429027020099998,true,-9,59,229,6922,435
62.30402716860001,9.429027020099998,true,-18,58,230,6872,481
62.329027168500005,9.429027020099998,true,-14,58,230,6864,458
62.337360501800006,9.429027020099998,true,-22,58,230,6834,569
62.420693834800005,9.429027020099998,true,-20,58,231,6765,513
62.43736050140001,9.429027020099998,true,-17,58,231,6758,525
63.81236049590001,9.429027020099998,true,69,36,205,4943,1113
62.30402716860001,9.437360353399997,true,-17,58,230,6876,482
62.31236050190001,9.437360353399997,true,-16,58,229,6874,436
62.34569383510001,9.437360353399997,true,-39,58,232,6774,650
62.379027168300006,9.437360353399997,true,-35,58,232,6756,525
62.412360501500004,9.437360353399997,true,-23,58,231,6765,520
62.43736050140001,9.437360353399997,true,-17,58,231,6757,520
61.95402717,9.445693686699997,true,-15,59,227,7056,516
62.187360502400004,9.445693686699997,true,-4,59,227,7004,457
62.20402716900001,9.445693686699997,true,-17,59,229,6949,512
62.237360502200005,9.445693686699997,true,-6,59,228,6964,389
62.287360502000006,9.445693686699997,true,-12,59,229,6905,496
62.30402716860001,9.445693686699997,true,-17,58,230,6879,490
62.34569383510001,9.445693686699997,true,-40,58,232,6769,638
62.36236050170001,9.445693686699997,true,-36,58,231,6773,538
62.379027168300006,9.445693686699997,true,-32,58,231,6768,493
62.38736050160001,9.445693686699997,true,-29,58,231,6772,488
62.420693834800005,9.445693686699997,true,-22,58,231,6763,548
62.43736050140001,9.445693686699997,true,-17,58,231,6759,521
62.20402716900001,9.454027019999996,true,-15,59,229,6952,507
62.25402716880001,9.454027019999996,true,-3,59,228,6965,375
62.287360502000006,9.454027019999996,true,-14,59,229,6901,533
62.35402716840001,9.454027019999996,true,-30,58,231,6800,544
62.43736050140001,9.454027019999996,true,-17,58,231,6765,519
62.45402716800001,9.454027019999996,true,-7,58,230,6779,468
62.47902716790001,9.454027019999996,true,-16,58,231,6726,641
60.29569384330001,9.462360353299998,true,-12,64,242,6954,1010
62.287360502000006,9.462360353299998,true,-16,59,229,6895,564
62.29569383530001,9.462360353299998,true,-19,59,230,6883,564
62.337360501800006,9.462360353299998,true,-31,58,231,6810,610
62.34569383510001,9.462360353299998,true,-35,58,231,6789,587
62.370693835000004,9.462360353299998,true,-36,58,232,6768,547
62.420693834800005,9.462360353299998,true,-31,58,232,6740,597
62.429027168100006,9.462360353299998,true,-22,58,231,6760,547
62.44569383470001,9.462360353299998,true,-13,58,231,6769,491
62.687360500400004,9.462360353299998,true,19,56,230,6580,755
62.104027169400005,9.470693686599997,true,-34,59,229,6943,548
62.27069383540001,9.470693686599997,true,-5,59,228,6948,469
62.29569383530001,9.470693686599997,true,-25,59,230,6865,591
62.379027168300006,9.470693686599997,true,-32,58,231,6777,580
62.43736050140001,9.470693686599997,true,-17,58,231,6770,495
62.48736050120001,9.470693686599997,true,-15,58,231,6725,629
62.30402716860001,9.479027019899997,true,-19,59,230,6880,506
62.36236050170001,9.479027019899997,true,-31,58,231,6795,528
62.47902716790001,9.479027019899997,true,-10,58,231,6749,567
62.52902716770001,9.479027019899997,true,-16,57,231,6682,577
62.287360502000006,9.487360353199998,true,-30,59,231,6860,610
62.30402716860001,9.487360353199998,true,-18,59,230,6886,480
62.329027168500005,9.487360353199998,true,-13,59,230,6883,488
62.36236050170001,9.487360353199998,true,-31,58,231,6799,525
62.370693835000004,9.487360353199998,true,-29,58,231,6796,511
62.379027168300006,9.487360353199998,true,-30,58,231,6785,548
62.07069383620001,9.495693686499997,true,-14,59,227,7032,453
62.21236050230001,9.495693686499997,true,-15,59,229,6957,516
62.287360502000006,9.495693686499997,true,-27,59,230,6868,576
62.320693835200004,9.495693686499997,true,-7,59,229,6908,405
62.329027168500005,9.495693686499997,true,-10,59,229,6895,458
62.370693835000004,9.495693686499997,true,-28,58,231,6803,504
62.38736050160001,9.495693686499997,true,-37,58,232,6761,555
62.429027168100006,9.495693686499997,true,-20,58,231,6777,497
62.48736050120001,9.495693686499997,true,-14,58,231,6736,636
61.94569383670001,9.504027019799997,true,-20,59,227,7045,565
62.03736050300001,9.504027019799997,true,-7,59,227,7067,395
62.26236050210001,9.504027019799997,true,-1,59,228,6975,418
62.287360502000006,9.504027019799997,true,-20,59,230,6895,515
62.29569383530001,9.504027019799997,true,-15,59,229,6907,463
62.370693835000004,9.504027019799997,true,-25,58,231,6813,490
62.745693833500006,9.504027019799997,true,9,55,231,6497,686
62.03736050300001,9.512360353099997,true,-9,59,227,7062,438
62.287360502000006,9.512360353099997,true,-11,59,229,6924,463
62.329027168500005,9.512360353099997,true,-16,59,230,6878,525
62.30402716860001,9.520693686399998,true,-5,59,229,6937,422
62.320693835200004,9.520693686399998,true,-18,59,230,6879,567
62.36236050170001,9.520693686399998,true,-23,58,231,6830,475
62.412360501500004,9.520693686399998,true,-32,58,232,6758,604
62.429027168100006,9.520693686399998,true,-25,58,232,6764,557
62.462360501300005,9.520693686399998,true,-6,58,230,6797,460
62.287360502000006,9.529027019699997,true,-3,59,229,6957,419
62.370693835000004,9.529027019699997,true,-21,58,231,6834,465
62.379027168300006,9.529027019699997,true,-24,58,231,6813,488
62.429027168100006,9.529027019699997,true,-26,58,232,6769,537
62.44569383470001,9.529027019699997,true,-16,58,231,6781,477
62.49569383450001,9.529027019699997,true,-18,58,232,6727,658
61.93736050340001,9.537360352999997,true,-19,59,227,7050,561
62.329027168500005,9.537360352999997,true,-21,59,231,6865,596
62.337360501800006,9.537360352999997,true,-22,59,231,6859,572
62.379027168300006,9.537360352999997,true,-22,58,231,6826,473
62.38736050160001,9.537360352999997,true,-25,58,231,6808,488
62.40402716820001,9.537360352999997,true,-32,58,232,6770,606
62.429027168100006,9.537360352999997,true,-25,58,232,6770,513
62.44569383470001,9.537360352999997,true,-14,58,231,6789,460
62.52902716770001,9.537360352999997,true,-8,58,231,6722,506
62.53736050100001,9.537360352999997,true,1,57,231,6742,486
61.94569383670001,9.545693686299996,true,-23,59,228,7036,556
62.08736050280001,9.545693686299996,true,-20,59,228,7007,518
62.329027168500005,9.545693686299996,true,-20,59,230,6873,591
62.379027168300006,9.545693686299996,true,-18,58,231,6836,449
61.92902717010001,9.554027019599998,true,-17,59,227,7062,540
61.97902716990001,9.554027019599998,true,-13,59,227,7066,405
62.004027169800004,9.554027019599998,true,-23,59,228,7024,496
62.07902716950001,9.554027019599998,true,-17,59,228,7022,511
62.320693835200004,9.554027019599998,true,-15,59,230,6893,536
62.329027168500005,9.554027019599998,true,-21,59,231,6870,586
62.370693835000004,9.554027019599998,true,-13,59,230,6862,424
62.379027168300006,9.554027019599998,true,-14,58,230,6852,436
62.38736050160001,9.554027019599998,true,-22,58,231,6822,491
62.412360501500004,9.554027019599998,true,-30,58,232,6773,552
62.49569383450001,9.554027019599998,true,4,58,230,6801,483
62.504027167800004,9.554027019599998,true,-1,58,230,6780,510
61.83736050380001,9.562360352899997,true,-1,59,225,7141,587
62.34569383510001,9.562360352899997,true,-36,59,232,6812,644
61.95402717,9.570693686199997,true,-29,59,228,7015,559
62.370693835000004,9.570693686199997,true,-18,59,231,6848,471
62.379027168300006,9.570693686199997,true,-11,59,230,6868,457
62.38736050160001,9.570693686199997,true,-26,59,231,6812,551
62.095693836100004,9.579027019499996,true,-25,59,229,6989,513
62.11236050270001,9.579027019499996,true,-18,59,229,7009,434
62.31236050190001,9.579027019499996,true,-6,59,229,6937,481
62.370693835000004,9.579027019499996,true,-20,59,231,6848,483
61.93736050340001,9.587360352799998,true,-30,59,228,7015,593
61.97902716990001,9.587360352799998,true,-15,59,227,7064,390
62.31236050190001,9.587360352799998,true,-7,59,229,6935,491
62.370693835000004,9.587360352799998,true,-22,59,231,6841,488
62.38736050160001,9.587360352799998,true,-28,59,232,6812,581
62.39569383490001,9.587360352799998,true,-33,59,232,6790,614
61.93736050340001,9.595693686099997,true,-31,59,229,7008,602
61.97902716990001,9.595693686099997,true,-15,59,227,7064,381
61.99569383650001,9.595693686099997,true,-13,59,227,7068,397
62.320693835200004,9.595693686099997,true,-14,59,230,6909,514
62.34569383510001,9.595693686099997,true,-14,59,230,6888,485
62.35402716840001,9.595693686099997,true,-28,59,231,6838,546
62.370693835000004,9.595693686099997,true,-25,59,231,6834,488
62.379027168300006,9.595693686099997,true,-9,59,230,6878,466
62.38736050160001,9.595693686099997,true,-26,59,232,6816,556
61.98736050320001,9.604027019399997,true,-9,59,227,7084,362
61.99569383650001,9.604027019399997,true,-9,59,227,7082,382
62.370693835000004,9.604027019399997,true,-26,59,232,6833,467
62.45402716800001,9.604027019399997,true,-12,58,231,6806,608
62.470693834600006,9.604027019399997,true,-15,58,231,6785,673
62.004027169800004,9.612360352699998,true,-15,59,228,7061,398
62.07069383620001,9.612360352699998,true,-5,59,227,7074,365
62.104027169400005,9.612360352699998,true,-10,59,228,7049,429
62.279027168700004,9.612360352699998,true,4,59,228,7004,396
62.36236050170001,9.612360352699998,true,-19,59,231,6863,464
62.370693835000004,9.612360352699998,true,-15,59,231,6873,435
62.40402716820001,9.612360352699998,true,-12,59,231,6853,430
62.47902716790001,9.612360352699998,true,-17,58,232,6767,679
61.8623605037,9.620693685999997,true,-3,59,226,7131,470
61.970693836600006,9.620693685999997,true,-15,59,227,7068,399
61.97902716990001,9.620693685999997,true,-15,59,227,7068,414
62.012360503100005,9.620693685999997,true,-10,59,227,7076,372
62.36236050170001,9.620693685999997,true,-8,59,230,6902,412
62.48736050120001,9.620693685999997,true,-12,58,231,6782,602
61.920693836800005,9.629027019299997,true,-28,59,228,7029,593
61.97902716990001,9.629027019299997,true,-19,59,228,7052,459
62.43736050140001,9.629027019299997,true,-10,58,231,6836,564
62.44569383470001,9.629027019299997,true,-14,58,231,6813,627
62.45402716800001,9.629027019299997,true,-14,58,231,6809,635
62.462360501300005,9.629027019299997,true,-13,58,231,6800,614
61.93736050340001,9.637360352599996,true,-35,60,229,7003,615
61.970693836600006,9.637360352599996,true,-20,60,228,7050,469
62.154027169200006,9.637360352599996,true,-16,59,229,7007,448
62.29569383530001,9.637360352599996,true,-8,59,230,6952,581
62.320693835200004,9.637360352599996,true,-17,59,230,6909,587
62.329027168500005,9.637360352599996,true,-20,59,231,6893,581
62.337360501800006,9.637360352599996,true,-17,59,231,6892,540
62.34569383510001,9.637360352599996,true,-2,59,229,6940,443
62.429027168100006,9.637360352599996,true,-1,59,230,6873,522
62.279027168700004,9.645693685899998,true,-2,59,229,6988,528
62.31236050190001,9.645693685899998,true,-18,59,231,6913,613
62.320693835200004,9.645693685899998,true,-22,59,231,6890,624
62.329027168500005,9.645693685899998,true,-27,59,231,6871,627
62.34569383510001,9.645693685899998,true,-10,59,230,6915,509
62.35402716840001,9.645693685899998,true,-2,59,230,6934,435
62.420693834800005,9.645693685899998,true,-2,59,230,6883,513
62.054027169600005,9.654027019199997,true,-21,60,229,7028,551
62.07069383620001,9.654027019199997,true,-8,60,228,7073,412
62.27069383540001,9.654027019199997,true,0,59,229,7004,506
62.31236050190001,9.654027019199997,true,-22,59,231,6900,624
62.320693835200004,9.654027019199997,true,-25,59,231,6885,637
62.329027168500005,9.654027019199997,true,-29,59,231,6866,639
62.35402716840001,9.654027019199997,true,-5,59,230,6926,476
62.36236050170001,9.654027019199997,true,-3,59,230,6926,477
62.412360501500004,9.654027019199997,true,-8,59,231,6871,548
62.420693834800005,9.654027019199997,true,-9,59,231,6857,575
62.429027168100006,9.654027019199997,true,-12,59,231,6844,602
62.31236050190001,9.662360352499997,true,-25,59,231,6891,634
62.320693835200004,9.662360352499997,true,-29,59,231,6873,641
62.329027168500005,9.662360352499997,true,-31,59,232,6859,628
62.34569383510001,9.662360352499997,true,-16,59,231,6897,498
62.36236050170001,9.662360352499997,true,-6,59,230,6919,508
62.379027168300006,9.662360352499997,true,-13,59,231,6882,587
62.38736050160001,9.662360352499997,true,-20,59,231,6852,606
62.39569383490001,9.662360352499997,true,-18,59,231,6849,598
62.40402716820001,9.662360352499997,true,-11,59,231,6869,575
62.412360501500004,9.662360352499997,true,-12,59,231,6860,578
62.429027168100006,9.662360352499997,true,-14,59,231,6839,611
62.43736050140001,9.662360352499997,true,-14,59,231,6832,593
61.98736050320001,9.670693685799996,true,-36,60,230,6985,617
62.279027168700004,9.670693685799996,true,-8,59,229,6972,581
62.29569383530001,9.670693685799996,true,-25,59,231,6905,632
62.31236050190001,9.670693685799996,true,-29,59,231,6880,641
62.320693835200004,9.670693685799996,true,-30,59,232,6869,637
62.329027168500005,9.670693685799996,true,-31,59,232,6860,598
62.337360501800006,9.670693685799996,true,-23,59,231,6883,521
62.35402716840001,9.670693685799996,true,-5,59,230,6929,455
62.36236050170001,9.670693685799996,true,-8,59,230,6914,513
62.370693835000004,9.670693685799996,true,-13,59,231,6893,571
62.38736050160001,9.670693685799996,true,-17,59,231,6862,612
62.39569383490001,9.670693685799996,true,-20,59,231,6849,597
62.40402716820001,9.670693685799996,true,-13,59,231,6866,571
62.420693834800005,9.670693685799996,true,-14,59,231,6849,607
62.47902716790001,9.670693685799996,true,-9,58,231,6812,595
62.17902716910001,9.679027019099998,true,0,59,228,7059,373
62.287360502000006,9.679027019099998,true,-15,59,230,6947,607
62.30402716860001,9.679027019099998,true,-33,59,232,6873,641
62.337360501800006,9.679027019099998,true,-20,59,231,6894,477
62.34569383510001,9.679027019099998,true,-11,59,230,6916,435
62.35402716840001,9.679027019099998,true,-6,59,230,6930,443
62.36236050170001,9.679027019099998,true,-9,59,230,6913,516
62.370693835000004,9.679027019099998,true,-15,59,231,6885,580
62.379027168300006,9.679027019099998,true,-16,59,231,6878,590
62.412360501500004,9.679027019099998,true,-13,59,231,6858,581
62.420693834800005,9.679027019099998,true,-15,59,231,6846,598
62.512360501100005,9.679027019099998,true,1,58,231,6814,637
62.27069383540001,9.687360352399997,true,-13,59,230,6963,589
62.320693835200004,9.687360352399997,true,-25,59,231,6887,539
62.329027168500005,9.687360352399997,true,-25,59,231,6888,507
62.36236050170001,9.687360352399997,true,-10,59,230,6910,517
62.370693835000004,9.687360352399997,true,-16,59,231,6885,570
62.379027168300006,9.687360352399997,true,-15,59,231,6879,554
62.412360501500004,9.687360352399997,true,-14,59,231,6856,567
62.420693834800005,9.687360352399997,true,-15,59,231,6848,542
62.462360501300005,9.687360352399997,true,-14,59,232,6817,632
62.337360501800006,9.695693685699997,true,-18,59,231,6905,452
62.370693835000004,9.695693685699997,true,-14,59,231,6895,521
62.39569383490001,9.695693685699997,true,-13,59,231,6878,505
62.412360501500004,9.695693685699997,true,-14,59,231,6860,520
62.420693834800005,9.695693685699997,true,-9,59,231,6872,474
62.47902716790001,9.695693685699997,true,-10,58,232,6816,603
61.71236050430001,9.704027018999996,true,15,60,224,7223,548
61.80402717060001,9.704027018999996,true,7,60,225,7184,531
62.26236050210001,9.704027018999996,true,-4,59,229,7001,514
62.279027168700004,9.704027018999996,true,-10,59,230,6972,540
62.337360501800006,9.704027018999996,true,-16,59,231,6910,446
62.370693835000004,9.704027018999996,true,-9,59,230,6912,466
62.379027168300006,9.704027018999996,true,-9,59,231,6904,467
62.31236050190001,9.712360352299998,true,-13,59,230,6943,450
62.337360501800006,9.712360352299998,true,-14,59,231,6919,437
62.35402716840001,9.712360352299998,true,-6,59,230,6933,409
62.062360502900006,9.720693685599997,true,-15,60,228,7058,475
62.320693835200004,9.720693685599997,true,-12,59,230,6942,430
62.337360501800006,9.720693685599997,true,-13,59,231,6924,432
62.35402716840001,9.720693685599997,true,-6,59,230,6938,409
62.370693835000004,9.720693685599997,true,-8,59,230,6918,483
62.379027168300006,9.720693685599997,true,-10,59,231,6904,513
62.39569383490001,9.720693685599997,true,-10,59,231,6893,504
62.420693834800005,9.720693685599997,true,-18,59,232,6846,622
62.49569383450001,9.720693685599997,true,-12,58,232,6799,631
62.337360501800006,9.729027018899997,true,-11,59,230,6933,430
62.34569383510001,9.729027018899997,true,-8,59,230,6941,416
62.35402716840001,9.729027018899997,true,-5,59,230,6941,417
62.379027168300006,9.729027018899997,true,-12,59,231,6901,567
62.412360501500004,9.729027018899997,true,-13,59,231,6872,578
62.47902716790001,9.729027018899997,true,-23,59,232,6785,635
62.512360501100005,9.729027018899997,true,-26,58,233,6748,721
62.52069383440001,9.729027018899997,true,-24,58,233,6746,693
62.57069383420001,9.729027018899997,true,-2,58,232,6762,559
61.70402717100001,9.737360352199996,true,12,60,224,7213,569
61.88736050360001,9.737360352199996,true,-25,60,228,7052,586
62.29569383530001,9.737360352199996,true,-21,59,231,6930,608
62.31236050190001,9.737360352199996,true,-14,59,230,6941,491
62.36236050170001,9.737360352199996,true,-8,59,231,6925,501
62.38736050160001,9.737360352199996,true,-16,59,231,6882,623
62.420693834800005,9.737360352199996,true,-12,59,231,6867,574
62.504027167800004,9.737360352199996,true,-22,58,233,6766,698
62.512360501100005,9.737360352199996,true,-29,58,233,6740,707
62.52069383440001,9.737360352199996,true,-22,58,233,6750,629
62.337360501800006,9.745693685499997,true,-13,59,231,6930,440
62.35402716840001,9.745693685499997,true,-5,59,230,6944,445
62.412360501500004,9.745693685499997,true,-11,59,231,6881,496
62.429027168100006,9.745693685499997,true,-18,59,232,6845,640
62.512360501100005,9.745693685499997,true,-28,58,233,6745,669
62.554027167600005,9.745693685499997,true,-1,58,232,6787,478
61.71236050430001,9.754027018799997,true,10,60,225,7207,580
62.329027168500005,9.754027018799997,true,-9,59,230,6952,411
62.36236050170001,9.754027018799997,true,-11,59,231,6921,541
62.38736050160001,9.754027018799997,true,-19,59,231,6877,596
62.429027168100006,9.754027018799997,true,-21,59,232,6836,645
62.44569383470001,9.754027018799997,true,-29,59,233,6795,646
62.512360501100005,9.754027018799997,true,-25,58,233,6754,612
61.70402717100001,9.762360352099996,true,11,60,224,7207,576
62.35402716840001,9.762360352099996,true,-7,59,230,6943,472
62.370693835000004,9.762360352099996,true,-14,59,231,6906,565
62.412360501500004,9.762360352099996,true,-9,59,231,6891,470
62.504027167800004,9.762360352099996,true,-23,59,233,6771,608
62.52902716770001,9.762360352099996,true,-9,58,232,6791,488
61.83736050380001,9.770693685399998,true,-6,60,227,7133,586
62.12902716930001,9.770693685399998,true,-6,60,228,7071,419
62.39569383490001,9.770693685399998,true,-10,59,231,6904,449
62.52902716770001,9.770693685399998,true,-10,58,232,6793,499
61.81236050390001,9.779027018699997,true,-10,60,227,7116,611
62.245693835500006,9.779027018699997,true,-12,60,230,6997,582
62.45402716800001,9.779027018699997,true,-17,59,232,6835,488
62.47902716790001,9.779027018699997,true,-20,59,233,6802,534
62.329027168500005,9.787360351999997,true,-11,59,230,6952,447
61.66236050450001,9.795693685299996,true,9,60,225,7206,652
62.27069383540001,9.795693685299996,true,-25,60,231,6939,615
62.470693834600006,9.795693685299996,true,-17,59,232,6828,503
62.53736050100001,9.795693685299996,true,-10,58,232,6791,561
61.66236050450001,9.804027018599998,true,7,60,225,7191,656
61.6790271711,9.804027018599998,true,4,60,225,7184,673
61.72069383760001,9.804027018599998,true,-11,60,227,7122,658
61.737360504200005,9.804027018599998,true,9,60,225,7202,490
61.81236050390001,9.804027018599998,true,-11,60,227,7117,589
62.379027168300006,9.804027018599998,true,-8,59,231,6930,518
62.420693834800005,9.804027018599998,true,-17,59,232,6870,612
62.54569383430001,9.804027018599998,true,-11,58,232,6781,642
61.687360504400004,9.812360351899997,true,-8,60,226,7133,714
61.70402717100001,9.812360351899997,true,-6,60,226,7144,687
61.745693837500006,9.812360351899997,true,2,60,226,7177,492
62.38736050160001,9.812360351899997,true,-14,59,231,6905,604
62.420693834800005,9.812360351899997,true,-18,59,232,6865,618
62.44569383470001,9.812360351899997,true,-8,59,231,6878,430
62.47902716790001,9.812360351899997,true,-14,59,232,6829,486
62.12069383600001,9.820693685199997,true,3,60,227,7115,397
62.26236050210001,9.820693685199997,true,-11,60,230,6995,508
62.370693835000004,9.820693685199997,true,-13,59,231,6919,605
62.379027168300006,9.820693685199997,true,-14,59,231,6915,622
62.40402716820001,9.820693685199997,true,-23,59,232,6864,651
62.412360501500004,9.820693685199997,true,-20,59,232,6867,625
62.420693834800005,9.820693685199997,true,-17,59,232,6871,594
62.44569383470001,9.820693685199997,true,-6,59,231,6888,414
62.47902716790001,9.820693685199997,true,-11,59,232,6843,470
61.71236050430001,9.829027018499996,true,-14,60,227,7111,659
61.79569383730001,9.829027018499996,true,-17,60,228,7094,678
61.83736050380001,9.829027018499996,true,-9,60,227,7129,557
61.84569383710001,9.829027018499996,true,-14,60,227,7104,628
62.287360502000006,9.829027018499996,true,-5,60,230,7006,407
62.30402716860001,9.829027018499996,true,0,60,229,7010,364
62.34569383510001,9.829027018499996,true,-3,59,230,6974,474
62.370693835000004,9.829027018499996,true,-17,59,231,6910,636
62.39569383490001,9.829027018499996,true,-23,59,232,6871,653
62.40402716820001,9.829027018499996,true,-22,59,232,6872,632
62.429027168100006,9.829027018499996,true,-15,59,232,6873,485
61.70402717100001,9.837360351799997,true,-10,60,227,7124,658
62.11236050270001,9.837360351799997,true,1,60,227,7111,466
62.22069383560001,9.837360351799997,true,-3,60,229,7048,553
62.279027168700004,9.837360351799997,true,-13,60,230,6981,491
62.29569383530001,9.837360351799997,true,-3,60,230,7007,397
62.31236050190001,9.837360351799997,true,0,60,229,7009,366
62.412360501500004,9.837360351799997,true,-15,59,232,6887,516
62.52069383440001,9.837360351799997,true,-8,59,232,6823,533
61.654027171200006,9.845693685099997,true,5,60,225,7192,649
61.687360504400004,9.845693685099997,true,-12,60,227,7119,709
62.27069383540001,9.845693685099997,true,-13,60,230,6988,555
62.279027168700004,9.845693685099997,true,-17,60,231,6968,547
62.30402716860001,9.845693685099997,true,-1,60,230,7007,390
62.35402716840001,9.845693685099997,true,-10,59,231,6949,582
62.47902716790001,9.845693685099997,true,-4,59,231,6872,453
61.654027171200006,9.854027018399997,true,6,60,225,7195,634
61.687360504400004,9.854027018399997,true,-12,60,227,7121,688
62.31236050190001,9.854027018399997,true,-1,60,230,7006,403
62.34569383510001,9.854027018399997,true,-4,59,230,6977,497
62.35402716840001,9.854027018399997,true,-9,59,231,6950,562
62.462360501300005,9.854027018399997,true,-16,59,232,6849,612
62.470693834600006,9.854027018399997,true,-14,59,232,6852,564
62.49569383450001,9.854027018399997,true,-3,59,231,6866,452
63.612360496700006,9.854027018399997,true,61,47,228,5683,1474
61.695693837700006,9.862360351699996,true,-8,60,227,7135,573
62.104027169400005,9.862360351699996,true,-1,60,228,7109,499
62.245693835500006,9.862360351699996,true,-9,60,230,7019,560
62.412360501500004,9.862360351699996,true,-9,59,231,6913,442
62.462360501300005,9.862360351699996,true,-15,59,232,6857,602
62.470693834600006,9.862360351699996,true,-14,59,232,6849,561
62.47902716790001,9.862360351699996,true,-11,59,232,6854,526
61.62902717130001,9.870693684999997,true,4,60,226,7189,720
61.70402717100001,9.870693684999997,true,2,60,226,7180,498
61.820693837200004,9.870693684999997,true,-12,60,227,7116,539
61.84569383710001,9.870693684999997,true,-19,60,228,7083,644
62.30402716860001,9.870693684999997,true,-6,60,230,6999,463
61.637360504600004,9.879027018299997,true,0,60,226,7171,718
61.687360504400004,9.879027018299997,true,-4,60,226,7153,565
62.20402716900001,9.879027018299997,true,-8,60,229,7041,592
62.25402716880001,9.879027018299997,true,-18,60,230,6985,609
62.287360502000006,9.879027018299997,true,-11,60,230,6994,445
62.36236050170001,9.879027018299997,true,-6,59,230,6962,483
62.470693834600006,9.879027018299997,true,-10,59,232,6870,488
61.62069383800001,9.887360351599996,true,7,60,226,7197,694
61.637360504600004,9.887360351599996,true,-2,60,226,7162,718
61.687360504400004,9.887360351599996,true,1,60,226,7173,521
61.80402717060001,9.887360351599996,true,-8,60,227,7133,542
